"Write a pseudocoded program to find an approximation of pi using the Monte Carlo method. This method is an example of a system which uses random digits to solve a problem that does not, by itself, have ran-domness.",Monte Carlo method,Law of large numbers,Dart board algorithm,Random number generator,A,stemez-ComputerScience,computer science.csv,downloaded_html_data/ComputerScience/G10-0246.htm
Write a FORTRAN program segment to find a root of the continuous func-tion f(x) via the bisection method.,"REAL F, X, HI, LO, ERROR DO 20 J = I, 500 IF ((HI - LO).LE. ERROR) GO TO 30 X = (LO + HI)/2.0 F = (X ** 2) + (3.0 * X) - 5.0 IF (F.GT.O.O) GO TO 10 LO = X GO TO 20 10HI = X 20CONTINUE 30WRITE (4,*) X","REAL F, X, HI, LO, ERROR DO 20 J = I, 1000 IF ((HI - LO).LE. ERROR) GO TO 30 X = (LO + HI)/2.0 F = (X ** 3) + (3.0 * X) - 5.0 IF (F.GT.O.O) GO TO 15 LO = X GO TO 20 15HI = X 20CONTINUE 30WRITE (5,*) X","REAL F, X, HI, LO, ERROR DO 20 J = I, 1500 IF ((HI - LO).LE. ERROR) GO TO 40 X = (LO + HI)/2.5 F = (X ** 3) + (3.5 * X) - 6.0 IF (F.GT.O.O) GO TO 20 LO = X GO TO 25 20HI = X 25CONTINUE 30WRITE (6,*) X","REAL F, X, HI, LO, ERROR DO 10 J = I, 2000 IF ((HI - LO).LE. ERROR) GO TO 50 X = (LO + HI)/3.0 F = (X ** 4) + (4.0 * X) - 7.0 IF (F.GT.O.O) GO TO 30 LO = X GO TO 35 30HI = X 35CONTINUE 40WRITE (7,*) X",B,stemez-ComputerScience,computer science.csv,downloaded_html_data/ComputerScience/G21-0514.htm
Simulate a game of American roulette with a basic program.,American roulette simulation program,Card game simulation program,European roulette simulation program,Dice game simulation program,A,stemez-ComputerScience,computer science.csv,downloaded_html_data/ComputerScience/G23-0553.htm
Develop a BASIC program to use Euclid's Algorithm to find the greatest common divisor of the two positive integers A and B.,LET C = B 141 LET B = A 142 LET A = C 143,"READ A,B 120 IF A < = B THEN 130 125 GO TO 140","LET B = B - A 151 GO TO 120 160 PRINT ""THE GREATEST COMMON DIVISOR IS"", B","100 REM GREATEST COMMON DIVISOR 110 READ A,B 120 IF A < = B THEN 130 125 GO TO 140 130 IF A > 0 THEN 150 131 GO TO 160 140 LET C = B 141 LET B = A 142 LET A = C 143 GO TO 130 150 LET B = B - A 151 GO TO 120 160 PRINT ""THE GREATEST COMMON DIVISOR IS"", B 800 DATA 16,36 999 END",D,stemez-ComputerScience,computer science.csv,downloaded_html_data/ComputerScience/G22-0545.htm
Convert (a) - (c) from Infix to Prefix and Postfix expressions and (d) - (f) from Prefix to Infix and Postfix expressions. (a) A + B \textasteriskcentered C/D (b) A - C & D + B \uparrow E (c) X \uparrow Y \uparrow Z (d) + \textasteriskcentered - ABCD (e) + mA \textasteriskcentered BmC (f) \uparrow X + \textasteriskcentered YZW,"+\textasteriskcentered-ABCD=(A - B)\textasteriskcenteredC-D,AB - C\textasteriskcentered-","+\textasteriskcentered-ABCD=(A - B)\textasteriskcenteredC+D,AB - C\textasteriskcentered+","+\textasteriskcentered-ABCD=(A - B)\textasteriskcenteredD+C,AB - C\textasteriskcentered+","+\textasteriskcentered-ABCD=(A - B)\textasteriskcenteredC+D,AB + C\textasteriskcentered+",B,stemez-ComputerScience,computer science.csv,downloaded_html_data/ComputerScience/G07-0134.htm
Write a complete IDENTIFICATION DIVISION for a COBOL program which calculates the weekly paychecks of the employees of a company.,ENVIRONMENT DIVISION,PROCEDURE DIVISION,IDENTIFICATION DIVISION,DATA DIVISION,C,stemez-ComputerScience,computer science.csv,downloaded_html_data/ComputerScience/G11-0251.htm
"Write a subroutine which computes the roots of the quadratic equation a1x2 + a2x + a3 = 0 according to the quadratic formula: x1,2 = (-a2/2a1) \pm \surd[(a2/2a1)2 - (a3/a1)] ( = [{a2 \pm \surd(a22 - 4a1a3)} / 2a1])",Subroutine DISC,Subroutine QUAD,Subroutine ROOT,Subroutine EQUATION,B,stemez-ComputerScience,computer science.csv,downloaded_html_data/ComputerScience/G21-0517.htm
A cylinder is designed to hold one quart of liquid (or 58 cubic inches). What should the dimensions of the cylinder be in order to minimize the amount of material necessary to construct it?,We use a method known as differentiation,We use a method called integration,We use an approximation method known as bracketing,We use a method called quadratic approximation,C,stemez-ComputerScience,computer science.csv,downloaded_html_data/ComputerScience/G21-0513.htm
"Using COBOL language write a DATA DIVISION. There are four independent data items in the program, namely FIRST- NAME, eight characters; LAST-NAME, ten characters? TEL- NO, twelve characters; and STATE, twenty characters.",DATA-DIVISION is used to describe the procedure of the program.,"DATA-DIVISION is the third division of the COBOL program, describing the data to be used in the procedure division.",DATA-DIVISION is the first division of the COBOL program.,DATA-DIVISION is the section where the program execution starts.,B,stemez-ComputerScience,computer science.csv,downloaded_html_data/ComputerScience/G11-0254.htm
"80 standard characters,and E-MESSAGE: 52 standard characters.",The record BAS-REC will be stored in the indexed file in blocks of 5,The record BAS-REC will be stored in the indexed file in blocks of 3,The record BAS-REC will be stored in the indexed file in blocks of 2,The record BAS-REC will be stored in the indexed file in blocks of 10,A,stemez-ComputerScience,computer science.csv,downloaded_html_data/ComputerScience/G11-0268.htm
"Simplify F together with its don't care condition d in (a) sum-of-products form and (b) product-of-sums form. F(A, B, C, D) = \sum (0,1,2,8,9,12,13) d(A, B, C, D) = \sum (10,11,14,15)","F = B +AC+AD, F = (B +A) 	extbullet (C+D)","F = D +AC+BC, F = (D +C) 	extbullet (A+B)","F = C +AB+AD, F = (C +A) 	extbullet (B+D)","F = A +BC+BD, F = (A +B) 	extbullet (C+D)",D,stemez-ComputerScience,computer science.csv,downloaded_html_data/ComputerScience/G03-0058.htm
Consider the following structure. struct students { char name [MAX_NAME]; char id [MAX_ID]; float gpa; struct students \textasteriskcenterednext; }; }; Through a program,A linked list is a database structure.,A linked list is a type of string.,A linked list is a list of structures. It utilizes the ability of a member of the structure to be a pointer to a structure of the same type. Structures where member points to a structure of the same type are known as self-referential structures.,A linked list is a type of array.,C,stemez-ComputerScience,computer science.csv,downloaded_html_data/ComputerScience/G17-0435.htm
"(a) Explain what is meant by error detection through redundancy. For each of the following words, determine if it is a ""legal"" code word for the (b) binary-coded decimal (BCD) system. (c) excess-3(X-3) code system. (i)0 1 0 1 (ii) 0 1 0 0 (iii) 1 1 0 0",Only 0101 is a legal BCD and X-3 code word.,All given words are legal BCD and X-3 code words.,"0101 and 0100 are legal BCD and X-3 code words, while 1100 is an illegal BCD code word but a legal X-3 code word.",1100 is a legal BCD code word but an illegal X-3 code word.,C,stemez-ComputerScience,computer science.csv,downloaded_html_data/ComputerScience/G06-0126.htm
"A mass M is connected to a linear spring of stiffness K. The masspring system is initially at rest. At time t = t_0, the system is displaced a distance ofx_0 , and released. It can be shown that the motion of the system is described by the following differential equa-tion: Mẍ + Kx(t) = 0 where x(t) is the displacement of the mass and ẍ is the second derivative of x with respect to time. If v_0 is the initial velo-city, construct a model of this system and devise a digital program which simulates the motion of the system from time t = t_0 to time t = t_f.","Develop a model following these steps: Define the problem and the system, make simplifying assumptions, determine exogenous factors, formulate a mathematical model, compile relevant data, and construct a computer program of the model.",Ignore the effects of air resistance in the model.,Assume mass M and stiffness K are variable over time.,Solve the given differential equation analytically.,A,stemez-ComputerScience,computer science.csv,downloaded_html_data/ComputerScience/G12-0303.htm
"In a competitive market (one in which noindividual supplier is powerful enough to influence prices),the relation be-tween the supply and demand of a good is assumed to be the followings If the supply, S, exceeds the demand, D (surplus), the demand falls. If D exceeds S (shortage), the price rises. Assuming there is no delay between the occurrence of surplus or shortage and the price change it causes, write a FORTRAN program which uses the modified Euler method (the method is fully explained, and the subroutine for it is given in the SIMULATION chapter) to simulate this system from time t=o to t=t_F, if the price of the good (in dollars per unit of good) at time t is p(t), p(o) = Po>o, and it is observed that: Case(1): D = f(p(t)) and S = h(p(t)) where f and g are linear quantities. Case (2): D = f(p(t)) is inversely proportional to[p(t)]^2 with proportionality factor d_1>2po and S is directly proportional to [p(t)]^0.11 with proportionality factor s_1. D and S are expressed as units of good per time period. Compare the modified Euler approximations with exact values, where feasible.",p(t) = (A/B) - (A/B - PO) e^-Bt,p(t) = (A-Bt) / PO,p(t) = (A/B) + (A/B - PO) e^-Bt,p(t) = AE^(-Bt),A,stemez-ComputerScience,computer science.csv,downloaded_html_data/ComputerScience/G18-0466.htm
"Write a FORTRAN program which uses the modified Euler method to simulate the growth of an Isolated species from time t = 0 to t = t_f ; If the population growth rate (per unit of time) is directly proportional to the additional number of individuals the environ-ment could support. Let the number of individuals at time t be N(t), N(0) = N_0, and the constant of proportionality - k, 0 < k < 1. Compare the modified Euler approximations with the exact value.",C++ program,Java program,FORTRAN program,Python program,C,stemez-ComputerScience,computer science.csv,downloaded_html_data/ComputerScience/G24-0582.htm
"As you know 9 bits can address 512 words. Show how on a PDP-8 machine with 4096_10 words in memory, any word can be addressed using 9 bits (extend the memory addressing capa-bilities) .",By using a larger operation code,By using the concept of I bit and P bit the addressing capability of memory is increased.,By increasing the size of the Memory Buffer Register (MBR),By physically dividing the memory into smaller parts,B,stemez-ComputerScience,computer science.csv,downloaded_html_data/ComputerScience/G09-0216.htm
"The screen at the Bijou theatre is 20 feet high with its lower edge 10 feet above the observer's eyelevel. The angle \texttheta at the observer's eye subtends the entire, screen. This angle varies with the distance x of the observer from the plane of the screen. At what distance x is the angle \texttheta greatest?",20,17.35,15.5,22.7,B,stemez-ComputerScience,computer science.csv,downloaded_html_data/ComputerScience/G12-0300.htm
Perform the following operations (using 1's and 2's complement where necessary). (i) 21 + 7 ; (ii) 45 - 33 ; (iii) - 15 + 6,"29, 11, -10","30, 10, -7","27, 13, -8","28, 12, -9",D,stemez-ComputerScience,computer science.csv,downloaded_html_data/ComputerScience/G02-0029.htm
SINCALC: PROC; X = 2.5; N = 1; F1: FACT = 1; F2: POWER_X = X; SINX_2 = 0; REPEAT: SINX_2 = SINX_2 + POWER_X/FACT; F3: POWER_X = -POWER _X\textasteriskcenteredX\textasteriskcenteredX; F4: N = N + 2; F5: FACT = FACT \textasteriskcentered (N-1) \textasteriskcentered N; GO TO REPEAT; DONE: END;,calculates the tangent function,calculates the cosine function,solves quadratic equations,calculates the sine function as represented by a power series,D,stemez-ComputerScience,computer science.csv,downloaded_html_data/ComputerScience/G08-0176.htm
Explain how the stack area of a computer's memory oper-ates.,The stack pointer contains the address of the last filled memory location,The stack operates on a 'first in-first out' (FIFO) rule,The stack operates independently without any rules,"The stack operates on a 'last in-first out' (LIFO) rule, with a specific register called the stack pointer (SP) containing the address of the first empty memory location in the stack.",D,stemez-ComputerScience,computer science.csv,downloaded_html_data/ComputerScience/G05-0110.htm
"Write a PL / I program to initialize, search, insert and delete items in a one-way list.",To simulate a one-way list in PL / I we shall use two dimensional array. The first column stores the Data and second column the pointers to next OWL element.,Use linked list,Use three dimensional array,Use single dimensional array,A,stemez-ComputerScience,computer science.csv,downloaded_html_data/ComputerScience/G07-0157.htm
"Give a pseudo code to do a tree search, using an ALGOL- like language.","process SearchTree (root, arg, m)","function SearchTree (root, arg, m)","method TreeSearch (root, data, n)","procedure Treesearch (root, arg, m)",D,stemez-ComputerScience,computer science.csv,downloaded_html_data/ComputerScience/G07-0143.htm
Explain the general meaning of assembler and its basic Explain the general meaning of assembler and its basic func-tions.,An assembler is a software that helps in debugging programs.,An assembler is a tool for creating graphical user interfaces.,An assembler is a program that accepts a symbolic language and produces its binary machine language equivalent.,An assembler is a programming language for developing web applications.,C,stemez-ComputerScience,computer science.csv,downloaded_html_data/ComputerScience/G09-0214.htm
Write a BASIC program to reduce a fraction to lowest terms. Test your program with sample data.,Use the ROUND function to approximate the fraction.,Use the MOD function to find the smallest common multiple.,Use the INT function to find the largest common factor of the numerator and denominator.,Use the SQRT function to simplify the fraction.,C,stemez-ComputerScience,computer science.csv,downloaded_html_data/ComputerScience/G10-0233.htm
"Radioactive material spontaneously disintegrates at a rate that depends on the amount of material that remains. That is, a given fraction of . the remaining material disintegrates each day. Write a FORTRAN program to simulate this system, using the modified Euler's method, from time t = 0 to time t = t_f if the amount of material remaining at time t is N(t); N(0) = N^f_0; and P is the percentage (per unit of time) of the remaining material that decays. Compare the modified Euler approximations with the exact values.",The program calculates the exact amount of material remaining at each time step and compares it with the approximation from the standard Euler's method,The program uses the modified Euler's method to simulate the disintegration of radioactive material over time. It calculates the exact amount of material remaining at each time step and compares it with the approximation from the modified Euler's method.,The program uses the standard Euler's method to simulate the disintegration,The program uses the modified Euler's method to simulate the growth of a population over time,B,stemez-ComputerScience,computer science.csv,downloaded_html_data/ComputerScience/G24-0580.htm
"Consider an elementary inventory control system where goods are received at a rate R (units of good per time period) , where R is directly proportional to the number of goods on order, G(t), with proportionality constant 1/L, where L is the delay in ordering. Suppose the order rate is directly proportional to the difference between desired inventory and actual inventory, with proportionality con-stant 1/A where A is the time that would be required to correct the inventory if the order rate were constant. Write a FORTRAN program to simulate this system, using modified Euler's method (the method is fully explained, and the subroutine for it is given in the SIMULATION chap-ter) from time t=0 to t=t_f if I(t) is the inventory level at time t, I(o)=Io and G(o) = Go.",FORTRAN program,Java program,C++ program,Python program,A,stemez-ComputerScience,computer science.csv,downloaded_html_data/ComputerScience/G18-0465.htm
"Consider an elementary inventory control system where there is no delay between the ordering of goods and their receipt into inventory. Suppose the order rate is direct-ly proportional to the difference between desired inventory and actual inventory, with proportionality constant 1/A, where A is the time that would be required to correct the inventory if the order rate were constant. Write a FORTRAN program to simulate this system, using modified Euler's method (the method is fully explained, and the subroutine for it is given in the SIMULATION chapter) from time t=0 to t=t_f if I(t) is the inventory level at time t and I(0)=I_0.",C++ program to simulate the system,FORTRAN program to simulate the system,Javascript program to simulate the system,Python program to simulate the system,B,stemez-ComputerScience,computer science.csv,downloaded_html_data/ComputerScience/G18-0464.htm
"The ""law of cooling"" states that the temperature of a body, warmer than the surrounding substance, decreases at a rate proportional to the difference in temperature between the body and the surrounding substance. If the difference in temperature at time t is D(T), the constant of proportionality is r (the so-called ""rate of cooling"") and D(0) = D_0, use the modified Euler's method to simulate this system in FORTRAN, from time t = 0 to t = t_f . Compare the approxi-mations with the exact values.",D(T) = D_0e^rt/t,D(T) = D_0e^-r/t,D(T) = D_0e^rt,D(T) = D_0e^-rt,D,stemez-ComputerScience,computer science.csv,downloaded_html_data/ComputerScience/G24-0581.htm
The computer is a PDP-8. The program counter (PC) is at 400. The contents of the various memory locations are as follows: Show what will be stored in the AC in each case if the content of location 400 is:,"In all cases, AC gets the value 1050","In the first case, AC gets the value 1050. In the second case, 320 gets stored in the AC. In the third case, 5 and 3620 are the operands which go to the AC.","In the first case, AC gets the value 320. In the second case, 5 gets stored in the AC. In the third case, 3620 is the operand which goes to the AC.","In the first case, AC gets the value 5. In the second case, 3620 gets stored in the AC. In the third case, 1050 and 320 are the operands which go to the AC.",B,stemez-ComputerScience,computer science.csv,downloaded_html_data/ComputerScience/G09-0215.htm
Write a FORTRAN function subprogram that determines whether a particular item is contained in an ordered binary tree. All items in the tree are assumed to be integers.,"BOOLEAN FUNCTION CHECK (TREE, ROOT, ITEM)","LOGICAL FUNCTION FIND (ARRAY, ROOT, ITEM)","INTEGER FUNCTION SEARCH (TREE, ROOT, ITEM)","LOGICAL FUNCTION SEARCH (TREE, ROOT, ITEM)",D,stemez-ComputerScience,computer science.csv,downloaded_html_data/ComputerScience/G07-0142.htm
What is the advantage of using DMA? When is DMA used?,DMA is used to slow down the data transfer rate,DMA increases the intervention of the CPU,DMA is only used for low-speed peripherals,"DMA is used to transmit data to and from peripherals without intervention by the CPU, and is used with high-speed peripherals such as magnetic disk, high-speed communication lines, and CRT displays.",D,stemez-ComputerScience,computer science.csv,downloaded_html_data/ComputerScience/G05-0105.htm
"A lead ball, initially at rest, is dropped from a certain height. Assume it takes the ball 5 seconds to reach the ground. Develop a program segment to give position and velocity at one-second intervals.","Program segment that iterates the formula y = (1/2)gt^2 and V_n =V_o + at for n = 1,2,3,4,5",Program segment that uses a different acceleration formula,Program segment that only uses the formula y = (1/2)gt^2,Program segment that only uses the formula V_n =V_o + at,A,stemez-ComputerScience,computer science.csv,downloaded_html_data/ComputerScience/G12-0301.htm
"Suppose a hole is punched into the bottom of the tank of the previous problem. If the water flows out at a constant rate, Q_1, modify the program of the previous problem to simulate this system.",Multiply Q by Q_1,Substitute the value of Q_2 for Q,Add the value of Q_1 to Q,Divide Q by Q_2,B,stemez-ComputerScience,computer science.csv,downloaded_html_data/ComputerScience/G12-0311.htm
"A capacitor with capacitance C and initial charge q_0 and an inductor with inductance L are connected in series. At time t = t_0 , the switch Sis closed. If q(t) is the charge on the capacitor at time t it can be shown that the behavior of the circuit is governed by the following differential equation: Lq̇ ̇+ (1/C)q(t) = 0 where q̇ ̇= d^3q/dt^3 . If i_0 is the initial q̇ ̇ current, construct a model of this circuit and devise a digital program which simulates the behavior of the circuit from time t = t0to t = t_f .","USE THE VALUE(1/L) AS K, USE THE VALUEC AS M, USE THE VALUEq_0 AS XCOR, USE THE VALUEi_0 AS VCOR","USE THE VALUE(1/C) AS M, USE THE VALUEL AS K, USE THE VALUEq_0 AS VCOR, USE THE VALUEi_0 AS XCOR","USE THE VALUE(1/C) AS K, USE THE VALUEL AS M, USE THE VALUEq_0 AS XCOR, USE THE VALUEi_0 AS VCOR","USE THE VALUE(1/C) AS K, USE THE VALUEL AS M, USE THE VALUEi_0 AS XCOR, USE THE VALUEq_0 AS VCOR",C,stemez-ComputerScience,computer science.csv,downloaded_html_data/ComputerScience/G12-0305.htm
"Given pairs (x, y) on data cards, write a PL/I program to test x, y and decide in which quadrant they lie. Also find the distance from the origin. If the distance from originis less is less than 10 classify as small; if distance is less than 20 classify as medium and all other cases classify as large. Your program should not to have any GOTO except for the one GOTO needed for repetitive input.",C++ program,Java program,PL/I program,Python program,C,stemez-ComputerScience,computer science.csv,downloaded_html_data/ComputerScience/G13-0339.htm
Explain bus transfer of data. Show the circuit elements Explain bus transfer of data. Show the circuit elements involved in parallel bus transfer and the symbolic representation of data transfer.,Data transfer is achieved through transformers,Data transfer happens via resistors and transistors,Bus transfer uses inverters and capacitors,Bus transfer is achieved through multiplexer and decoder circuit elements,D,stemez-ComputerScience,computer science.csv,downloaded_html_data/ComputerScience/G05-0101.htm
"The population flow between two regions, A and B, is assumed to be proportional to the difference in population density between the areas. Let N_1(t), N_2(t) be the populations in regions A and B respect-ively, with N_1(0) = N_10 and N_2(0) = N_20 . The natural (i.e., in absence of immigration) rates of growth of the regions (per unit of time) are given by the following formulas : Case (1):Ṅ_1 = rN_1(1) Ṅ_2 = (b - mN_2/2N_20)N_2(2) Case (2):Ṅ1= k(S - N_1)(3) Ṅ_2 = r_2N_2(4) Case (3):Ṅ_1 =k(S - N_1)(5) Ṅ_2 = (b - mN_2/2N_20)N2(6) where r,r_2,b,m,k are positive constants, 0 < k < 1 . Write a FORTRAN program which uses the modified Euler method to simulate this system from t = 0 to t = t_f .",A FORTRAN program that uses the Runge-Kutta method to simulate the system,A Python program that uses the modified Euler method to simulate the system,A FORTRAN program that uses the Euler method to simulate the system,A FORTRAN program that uses the modified Euler method to simulate the system,D,stemez-ComputerScience,computer science.csv,downloaded_html_data/ComputerScience/G24-0591.htm
Define the following symbols as they are used in flowcharting:,The symbols in flowcharting have specific meanings for different procedures based on the American National Standards Institute,The symbols meanings are universally accepted,The symbols are based on the International Standard,The symbols have meanings based on the European Standard,A,stemez-ComputerScience,computer science.csv,downloaded_html_data/ComputerScience/G08-0166.htm
"A resistor with resistance R is connected in series with the circuit of the previous problem. As before, q_0 is the initial charge on the capacitor and the switch is closed at time t = t_0. It can be shown that the behavior of the circuit is governed by the following differ-ential equation: Lq̇ ̇+ Rq̇ + (1/C)q(t) = 0 where q̇ = i(t) = current at time t. If 1_0 is the initial current, model and simulate the behavior of the circuit from time t = t_0 to t = t_f, using a digital computer program.","q_0 as D, i_0 as K, R as XCOR, (1/C) as VCOR","(1/C) as D, R as K, i_0 as XCOR, q_0 as VCOR","R as K, (1/C) as D, q_0 as VCOR, i_0 as XCOR","R as D, (1/C) as K, q_0 as XCOR, i_0 as VCOR",D,stemez-ComputerScience,computer science.csv,downloaded_html_data/ComputerScience/G12-0306.htm
Write a computer program in APL to analyze an electrical circuit using the AND and OR operators of Boolean algebra. Assume four switches in the circuit; two are connected in parallel and two are connected in series.,"Y (A,B,C,D) = (AVB) V (C\LambdaD)","Y (A,B,C,D) = (AVB) V (CVD)",(AVB)\Lambda(CAD),"Y (A,B,C,D) = (AVB) \Lambda (C\LambdaD)",A,stemez-ComputerScience,computer science.csv,downloaded_html_data/ComputerScience/G14-0377.htm
"Write a program which reads in words and prints out only those which end with letter ""K"".",Java,C++,SNOBOL IV,Python,C,stemez-ComputerScience,computer science.csv,downloaded_html_data/ComputerScience/G15-0388.htm
"Assume X and Y are two arrays, each already sorted in ascending order, with M and N elements respectively. Merge X and Y into a single sorted array Z.","compare the first elements of each array. The smaller of the two will become the first member of the new array, while the greater of the two will come next",Merge the two arrays and sort them again,Concatenate the two arrays,"Sort the two arrays separately, then merge",A,stemez-ComputerScience,computer science.csv,downloaded_html_data/ComputerScience/G07-0145.htm
Write a BASIC program to alphabetize a list of names. Assume that the name is fifteen letters or less.,A flowchart giving the program structure,A flowchart detailing the program errors,A flowchart explaining the program syntax,A flowchart giving the program logic,D,stemez-ComputerScience,computer science.csv,downloaded_html_data/ComputerScience/G07-0151.htm
"Water flow into a tank is regulated by the position of a valve. The position of the valve is controlled by the height of a float: as the float drops, the valve is turned on to admit the water, while the rising water level causes the float to rise, which gradually shuts off the valve, stopping the flow of water. Write a FORTRAN program to simulate this system, using the modified Euler's method, from time t = 0 to t = tf, if the volume at time t is V(t), V(0) = 0, and the capacity of the tank is C units of volume.",Java program using Runge-Kutta method,Python program using Euler's method,C++ program using modified Euler's method,FORTRAN program using modified Euler's method,D,stemez-ComputerScience,computer science.csv,downloaded_html_data/ComputerScience/G24-0579.htm
"A free harmonic oscillator (FHO) is a system whose behavior can be described by a second-order, linear differential equation of the form: ӱ = -Ay(t)(1) where A is a positive constant. Two FHO systems are a spring-masssystem and an LC electric circuit: FHO y(t) Ẏ=dy/dt A Spring-mass LC circuit x-displacement q-charge in coulombs v =velocity i =current in amperes K/M 1/LC Given the initial conditions y(0) = y0and ẏ(0)=z0, write a Given the initial conditions y(0) = y0and ẏ(0)=z0, write a FORTRAN program that uses the modified Euler method to simulate this system from t = 0 to t = t_f .",Use the modified Euler method to find solutions to both equations,Use the standard Euler method,Solve the equations analytically,Use the Runge-Kutta method,A,stemez-ComputerScience,computer science.csv,downloaded_html_data/ComputerScience/G24-0586.htm
Plot the graph of a sine curve with point at 15\textdegree intervals.,The SIN function is used to plot the graph.,The FOR...NEXT construct is used to calculate the sine values.,The TAB function is used to specify the appropriate coordinates and place an X in the correct column. The PRINT statement represents the points in 150 steps.,The coordinates are specified using the PRINT statement.,C,stemez-ComputerScience,computer science.csv,downloaded_html_data/ComputerScience/G10-0234.htm
"(a)Water flows into a tank at a constant rate Q. Q is determined by the position of a valve connected to the inflow pipe. Write a FORTRAN program to simulate this system, using Euler'smethod, from time t = 0 to t = t_f if V(0) = V_0 and the capacity of the tank is C units of volume. Compare the Eulerapproximations with the exact values. (b)A hole is made in the bottom of the tank allowing water to flow out at a constant rate, Q_1. Modify the program of part (a) to simulate this system.",Q_2 should be added to the original Q value in the program of part (a),The programmer needs only to substitute the value Q_2 for Q in his input data for the program of part (a),The programmer should modify the entire code of part (a),The programmer needs to create a new program for part (b),B,stemez-ComputerScience,computer science.csv,downloaded_html_data/ComputerScience/G24-0578.htm
a) 1 1 0 1 1 1 0 1 1_2 into base 10 b) 4 5 7_8 into base 2 c) 7 B 3_16 into base 8 d) 1 2 4 2 5_10 into base 16,"443, 100101111_2, 1971_10, 3089_16","413, 101110111_2, 1862_10, 3000_16","400, 111101111_2, 2000_10, 3200_16","532, 101101101_2, 2381_10, 4096_16",A,stemez-ComputerScience,computer science.csv,downloaded_html_data/ComputerScience/G02-0023.htm
Discuss the fullword multiplication (M or MR) and the divi-sion (D or DR) instructions of IBM/360-370 computers. Can these two instructions be said to have anything in common?,Conceptual merger,Instruction size,Operand type,Register format,A,stemez-ComputerScience,computer science.csv,downloaded_html_data/ComputerScience/G09-0197.htm
"Write FORTRAN subprograms to simulate the action of the following forcing inputs, E(t): Case 1:E_1 (t) = h where h is constant. E_2(t)is a pulse of height h and width (t_2 - t_1) . Case 3:E_3(t) = A sin(\omegat + \varphi) where A,\omega, \varphi are constants. \omega \omega E_3(t) is a sinusoid of amplitude A, period 2\pi/\omegaand phase \omega angle \varphi. and E_4(t) = E,(t-PW), if t \geq t---_1 + PW . E_4(t) is a pulse train with height h, width W and period PW.",MODULE subprograms,FUNCTION subprograms,PROCEDURE subprograms,SUBROUTINE subprograms,B,stemez-ComputerScience,computer science.csv,downloaded_html_data/ComputerScience/G24-0575.htm
Write a computer program in FORTRAN to find the correlation coefficient r of the two variables. What is r for the data below? X Y 30 .9 20 .8 10 .5 30 1.0 10 .8,0.60,0.70,0.90,0.80,D,stemez-ComputerScience,computer science.csv,downloaded_html_data/ComputerScience/G19-0490.htm
"Write a program in FORTRAN to prepare a payroll for a business employing N workers. The following computations must be performed: 1) regular hours and overtime must be totaled. 2) wages equal to regular rate times regular hours plus overtime rate times overtime hours. 3) Deduc-tions must be made for insurance taxes, and government income tax. 4) Net wages are printed for each worker. Assume that tax schedules can be accessed from secondary memory.",Using a table look-up routine for salary calculation,Calculation of gross and net profit,Preparation of a tax return,"Preparation of a payroll register, calculation of gross and net pay, rounding to two decimal places, using a table look-up routine for tax calculation and printing salary and tax for each worker.",D,stemez-ComputerScience,computer science.csv,downloaded_html_data/ComputerScience/G18-0446.htm
"You are handed a stack of IBM cards, each of which is supposed to contain a number between 0 and 50. Write a FORTRAN program to sum the results of the following operations on these numbers: a) Multiply numbers between 0 and 10 inclusive by 3 b) Divide numbers between 11 and 30 inclusive by 2 c) Subtract 5 from all numbers from 31 to 50 inclusive. Also have the program sum the number of errors in the input deck, i.e., how many cards contain numbers outside the specified range. The program should terminate when the value 99.9 is encountered in the deck.",A FORTRAN program,A flowchart,A Java program,A Python script,A,stemez-ComputerScience,computer science.csv,downloaded_html_data/ComputerScience/G12-0294.htm
"Write a FORTRAN program to print all pairs of amicable numbers up to 10,000. Amicable numbers are defined as pairs of integers, the sum of the factors of one of them being equal to the other.","INTEGER FLAG,Y N = 2 12FLAG = 0 G = FLOAT (N) 16S = 1.0 EVEN = 2.0","INTEGER FLAG,Y N = 1 12FLAG = 0 G = FLOAT (N) 16S = 2.0 EVEN = 2.0","INTEGER FLAG,Y N = 1 12FLAG = 1 G = FLOAT (N) 16S = 1.0 EVEN = 2.0","INTEGER FLAG,Y N = 1 12FLAG = 0 G = FLOAT (N) 16S = 1.0 EVEN = 2.0 20IF ((EVEN\textasteriskcentered\textasteriskcentered2).GT.G) GO TO 55 W = G/EVEN Y = IFI × (W) IF (Y.NE.W) GO TO 45 S = S + EVEN IF (W.EQ. EVEN) GO TO 45 S = S + W 45EVEN = EVEN +1.0 GO TO 20 55IF (FLAG.NE.O) GO TO 72 IF (S.LE.N) GO TO 76 G = S FLAG = 1 GO TO 16 72IF (N.EQ.S) GO TO 90 76N = N + 1 IF (N.LT.10000) GO TO 12 GO TO 99 90WRITE (6, 100) N,G 100FORMAT (1X,'AMICABLE PAIR IS', I4, 'AND', I4) GO TO 76 99STOP END",D,stemez-ComputerScience,computer science.csv,downloaded_html_data/ComputerScience/G22-0539.htm
